YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2008,3,2008-03-11,CARP,7,CONTROL,40,O,BL,0
2008,3,2008-03-11,CARP,7,CONTROL,40,O,BM,0
2008,3,2008-03-11,CARP,7,CONTROL,40,O,BS,0
2008,3,2008-03-11,CARP,7,CONTROL,40,O,C,0
2008,3,2008-03-11,CARP,7,CONTROL,40,O,S,0
2008,3,2008-03-11,CARP,7,CONTROL,40,O,SH,20
2008,3,2008-03-11,CARP,7,CONTROL,40,O,SS,10
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,B,60
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,BL,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,BM,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,BS,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,C,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,S,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,SH,25
2008,3,2008-03-11,CARP,9,ANNUAL,20,I,SS,15
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,B,70
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,BL,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,BM,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,BS,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,C,5
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,S,0
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,SH,25
2008,3,2008-03-11,CARP,9,ANNUAL,20,O,SS,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,B,80
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,BL,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,BM,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,BS,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,C,10
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,S,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,SH,5
2008,3,2008-03-11,CARP,9,ANNUAL,40,I,SS,5
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,B,60
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,BL,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,BM,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,BS,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,C,10
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,S,0
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,SH,20
2008,3,2008-03-11,CARP,9,ANNUAL,40,O,SS,10
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,B,85
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,BL,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,BM,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,BS,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,C,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,S,5
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,SH,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,I,SS,10
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,B,95
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,BL,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,BM,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,BS,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,C,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,S,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,SH,0
2008,3,2008-03-11,MOHK,2,CONTROL,20,O,SS,5
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,B,95
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,BL,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,BM,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,BS,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,C,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,S,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,SH,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,I,SS,5
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,B,80
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,BL,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,BM,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,BS,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,C,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,S,0
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,SH,10
2008,3,2008-03-11,MOHK,2,CONTROL,40,O,SS,10
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,B,75
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,BL,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,BM,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,BS,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,C,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,S,5
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,SH,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,I,SS,20
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,B,65
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,BL,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,BM,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,BS,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,C,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,S,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,SH,0
2008,3,2008-03-11,MOHK,3,ANNUAL,20,O,SS,35
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,B,65
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,BL,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,BM,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,BS,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,C,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,S,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,SH,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,I,SS,35
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,B,100
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,BL,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,BM,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,BS,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,C,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,S,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,SH,0
2008,3,2008-03-11,MOHK,3,ANNUAL,40,O,SS,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,B,15
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,BL,15
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,BM,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,BS,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,C,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,S,55
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,SH,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,I,SS,15
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,B,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,BL,15
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,BM,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,BS,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,C,0
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,S,60
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,SH,5
2008,4,2008-04-01,AQUE,4,CONTROL,20,O,SS,20
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,B,60
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,BL,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,BM,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,BS,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,C,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,S,10
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,SH,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,I,SS,30
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,B,20
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,BL,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,BM,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,BS,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,C,10
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,S,5
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,SH,0
2008,4,2008-04-01,AQUE,4,CONTROL,40,O,SS,65
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,B,20
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,BL,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,BM,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,BS,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,C,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,S,35
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,SH,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,I,SS,45
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,B,20
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,BL,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,BM,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,BS,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,C,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,S,35
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,SH,0
2008,4,2008-04-01,AQUE,7,ANNUAL,20,O,SS,45
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,B,30
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,BL,20
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,BM,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,BS,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,C,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,S,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,SH,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,I,SS,50
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,B,20
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,BL,20
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,BM,5
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,BS,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,C,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,S,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,SH,0
2008,4,2008-04-01,AQUE,7,ANNUAL,40,O,SS,55
2008,4,2008-04-02,CARP,7,CONTROL,20,I,B,95
2008,4,2008-04-02,CARP,7,CONTROL,20,I,BL,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,BM,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,BS,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,C,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,S,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,SH,0
2008,4,2008-04-02,CARP,7,CONTROL,20,I,SS,5
2008,4,2008-04-02,CARP,7,CONTROL,20,O,B,70
2008,4,2008-04-02,CARP,7,CONTROL,20,O,BL,0
2008,4,2008-04-02,CARP,7,CONTROL,20,O,BM,0
2008,4,2008-04-02,CARP,7,CONTROL,20,O,BS,0
2008,4,2008-04-02,CARP,7,CONTROL,20,O,C,0
2008,4,2008-04-02,CARP,7,CONTROL,20,O,S,0
2008,4,2008-04-02,CARP,7,CONTROL,20,O,SH,5
2008,4,2008-04-02,CARP,7,CONTROL,20,O,SS,25
2008,4,2008-04-02,CARP,7,CONTROL,40,I,B,80
2008,4,2008-04-02,CARP,7,CONTROL,40,I,BL,0
2008,4,2008-04-02,CARP,7,CONTROL,40,I,BM,0
2008,4,2008-04-02,CARP,7,CONTROL,40,I,BS,0
2008,4,2008-04-02,CARP,7,CONTROL,40,I,C,15
2008,4,2008-04-02,CARP,7,CONTROL,40,I,S,0
2008,4,2008-04-02,CARP,7,CONTROL,40,I,SH,0
2008,4,2008-04-02,CARP,7,CONTROL,40,I,SS,5
2008,4,2008-04-02,CARP,7,CONTROL,40,O,B,75
2008,4,2008-04-02,CARP,7,CONTROL,40,O,BL,0
2008,4,2008-04-02,CARP,7,CONTROL,40,O,BM,0
2008,4,2008-04-02,CARP,7,CONTROL,40,O,BS,0
2008,4,2008-04-02,CARP,7,CONTROL,40,O,C,15
2008,4,2008-04-02,CARP,7,CONTROL,40,O,S,0
2008,4,2008-04-02,CARP,7,CONTROL,40,O,SH,10
2008,4,2008-04-02,CARP,7,CONTROL,40,O,SS,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,B,65
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,BL,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,BM,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,BS,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,C,5
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,S,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,SH,10
2008,4,2008-04-02,CARP,9,ANNUAL,20,I,SS,20
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,B,70
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,BL,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,BM,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,BS,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,C,10
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,S,0
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,SH,10
2008,4,2008-04-02,CARP,9,ANNUAL,20,O,SS,10
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,B,50
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,BL,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,BM,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,BS,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,C,40
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,S,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,SH,5
2008,4,2008-04-02,CARP,9,ANNUAL,40,I,SS,5
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,B,50
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,BL,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,BM,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,BS,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,C,10
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,S,0
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,SH,10
2008,4,2008-04-02,CARP,9,ANNUAL,40,O,SS,30
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,B,80
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,BL,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,BM,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,BS,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,C,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,S,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,SH,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,I,SS,20
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,B,45
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,BL,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,BM,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,BS,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,C,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,S,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,SH,0
2008,4,2008-04-07,MOHK,2,CONTROL,20,O,SS,55
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,B,80
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,BL,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,BM,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,BS,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,C,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,S,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,SH,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,I,SS,20
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,B,85
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,BL,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,BM,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,BS,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,C,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,S,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,SH,0
2008,4,2008-04-07,MOHK,2,CONTROL,40,O,SS,15
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,B,40
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,BL,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,BM,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,BS,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,C,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,S,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,SH,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,I,SS,60
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,B,35
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,BL,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,BM,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,BS,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,C,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,S,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,SH,0
2008,4,2008-04-07,MOHK,3,ANNUAL,20,O,SS,65
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,B,50
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,BL,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,BM,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,BS,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,C,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,S,5
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,SH,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,I,SS,45
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,B,30
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,BL,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,BM,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,BS,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,C,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,S,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,SH,0
2008,4,2008-04-07,MOHK,3,ANNUAL,40,O,SS,70
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,B,100
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,BL,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,BM,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,BS,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,C,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,S,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,SH,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,I,SS,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,B,100
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,BL,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,BM,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,BS,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,C,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,S,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,SH,0
2008,4,2008-04-11,NAPL,3,CONTROL,20,O,SS,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,B,100
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,BL,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,BM,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,BS,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,C,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,S,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,SH,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,I,SS,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,B,100
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,BL,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,BM,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,BS,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,C,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,S,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,SH,0
2008,4,2008-04-11,NAPL,3,CONTROL,40,O,SS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,B,85
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,BL,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,BM,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,BS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,C,15
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,S,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,SH,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,I,SS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,B,85
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,BL,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,BM,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,BS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,C,15
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,S,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,SH,0
2008,4,2008-04-11,NAPL,9,ANNUAL,20,O,SS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,B,60
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,BL,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,BM,15
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,BS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,C,25
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,S,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,SH,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,I,SS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,B,100
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,BL,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,BM,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,BS,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,C,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,S,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,SH,0
2008,4,2008-04-11,NAPL,9,ANNUAL,40,O,SS,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,B,100
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,BL,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,BM,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,BS,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,C,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,S,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,SH,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,I,SS,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,B,100
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,BL,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,BM,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,BS,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,C,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,S,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,SH,0
2008,5,2008-05-19,NAPL,3,CONTROL,20,O,SS,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,B,95
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,BL,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,BM,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,BS,5
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,C,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,S,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,SH,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,I,SS,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,B,100
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,BL,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,BM,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,BS,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,C,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,S,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,SH,0
2008,5,2008-05-19,NAPL,3,CONTROL,40,O,SS,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,B,65
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,BL,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,BM,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,BS,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,C,35
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,S,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,SH,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,I,SS,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,B,95
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,BL,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,BM,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,BS,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,C,5
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,S,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,SH,0
2008,5,2008-05-19,NAPL,9,ANNUAL,20,O,SS,0
2008,5,2008-05-19,NAPL,9,ANNUAL,40,I,B,90
2008,5,2008-05-19,NAPL,9,ANNUAL,40,I,BL,0
2008,5,2008-05-19,NAPL,9,ANNUAL,40,I,BM,0
2008,5,2008-05-19,NAPL,9,ANNUAL,40,I,BS,0
