YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,SP_CODE,BLADE,OBS_CODE,NOTES,TAXON_GENUS,TAXON_SPECIES,SIZE,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",5,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",9,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",7,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",8,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",4,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",3,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",10,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",6,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",5,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",7,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",3,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",2,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",7,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",9,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",5,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",10,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",8,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",1,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",4,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",8,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",9,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",7,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",9,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",10,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",6,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",8,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",4,CONTROL,"""PTCA""",7,63,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",7,ANNUAL REMOVAL,"""LAFA""",0,63,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2008,4,2008-04-01,"""AQUE""",7,ANNUAL REMOVAL,"""PTCA""",-99999,63,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""LAFA""",0,31,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",11,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",13,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",12,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",9,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",10,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",11,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",12,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",13,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",8,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",11,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",9,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",1,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",12,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",8,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",5,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",6,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",8,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",9,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",5,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",6,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",9,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",10,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",11,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",5,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",4,CONTROL,"""PTCA""",8,31,"""-99999""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",7,ANNUAL REMOVAL,"""LAFA""",0,31,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2008,5,2008-05-28,"""AQUE""",7,ANNUAL REMOVAL,"""PTCA""",-99999,31,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
